OBJECTID,AS_,source,edite_par,Province,ZS,Annee,Source_geo,Territoire,ANTENNE,Groupement,Code_DSNIS,Code_DHIS2,Sce_Sem,Fiabilite,POP_2018,AS1,Shape_Leng,Shape_Area,PCODE
"2871",SAINTE MARIE,ESP-UCLA,ESP-UCLA,Kwilu,Kikwit-Nord,,ESP-UCLA,Kikwit,,,,,,Tres haute,,,0.06085637244,0.00017238695,CD3203ZS01AS10
"2872",KILOKOKO,ESP-UCLA,ESP-UCLA,Kwilu,Kikwit-Nord,,ESP-UCLA,Kikwit,,,,,,Tres haute,,,0.09882850460,0.00039886493,CD3203ZS01AS09
"2873",SILWANU,ESP-UCLA,ESP-UCLA,Kwilu,Kikwit-Nord,,ESP-UCLA,Kikwit,,,,,,Tres haute,,,0.08798262075,0.00039382801,CD3203ZS01AS22
"2874",PONT KWILU,ESP-UCLA,ESP-UCLA,Kwilu,Kikwit-Nord,,ESP-UCLA,Kikwit,,,,,,Tres haute,,,0.10339494647,0.00045964166,CD3203ZS01AS14
"2875",MWANDEKE,ESP-UCLA,ESP-UCLA,Kwilu,Kikwit-Nord,,ESP-UCLA,Kikwit,,,,,,Tres haute,,,0.03465957749,0.00006854810,CD3203ZS01AS17
"2876",CAMP BIKOBO,ESP-UCLA,ESP-UCLA,Kwilu,Kikwit-Nord,,ESP-UCLA,Kikwit,,,,,,Tres haute,,,0.02675040498,0.00002976000,CD3203ZS01AS03
"2877",MASAMBA II,ESP-UCLA,ESP-UCLA,Kwilu,Kikwit-Nord,,ESP-UCLA,Kikwit,,,,,,Tres haute,,,0.04363366980,0.00011435343,CD3203ZS01AS15
"2878",LUZOLO,ESP-UCLA,ESP-UCLA,Kwilu,Kikwit-Nord,,ESP-UCLA,Kikwit,,,,,,Tres haute,,,0.07277551980,0.00022515457,CD3203ZS01AS12
"2879",KIMBINGA,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.58945758063,0.01828933865,CD3204ZS03AS13
"2880",BIPANGU,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.67374906546,0.02153251650,CD3204ZS03AS01
"2881",KINDUNDU,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.41684956743,0.00831948286,CD3204ZS03AS15
"2882",LOUIS PALAZZOLO,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.37933037720,0.00555056112,CD3204ZS03AS12
"2883",ZANGA,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.90433128754,0.03934591398,CD3204ZS03AS31
"2884",KISHIONGO,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.56707853017,0.01559913755,CD3204ZS03AS21
"2885",SAMBA,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.59227213757,0.01035235402,CD3204ZS03AS27
"2886",KWENGE KIMAFU,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.50171672721,0.01488085292,CD3204ZS03AS22
"2887",KWENGE PLC,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.78754951029,0.01243322176,CD3204ZS03AS10
"2888",DANDA,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.56976223922,0.01208383300,CD3204ZS03AS04
"2889",MOSENGE,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.62926603088,0.00863079300,CD3204ZS03AS25
"2890",BUMBA PUTA,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.66404658535,0.01211225812,CD3204ZS03AS03
"2891",KIPUKA,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.72211332278,0.01634437692,CD3204ZS03AS18
"2892",KASOMA,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.36004164693,0.00540714818,CD3204ZS03AS08
"2893",BUMBA KATOTO,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.47621963002,0.00982608047,CD3204ZS03AS02
"2894",MVUNDA,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.61965090956,0.01508847010,CD3204ZS03AS09
"2895",KISALA KAFUMBA,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.41316388164,0.00904959946,CD3204ZS03AS19
"2896",MAKUNGIKA,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.50084112902,0.01073743758,CD3204ZS03AS24
"2897",SOA,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.37161916672,0.00631696419,CD3204ZS03AS28
"2898",ISEME,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.43300621276,0.00831734705,CD3204ZS03AS06
"2899",KINZAMBI,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.41956535980,0.00625307478,CD3204ZS03AS17
"2900",KIKAMBA,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.67807498911,0.01443158679,CD3204ZS03AS11
"2901",KIMPUTU NSEKE,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.55195161720,0.01078057805,CD3204ZS03AS14
"2902",TANGO GOMENA,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.43760362840,0.01132980385,CD3204ZS03AS30
"2903",TANGO MANGO,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.45618236983,0.00973920045,CD3204ZS03AS29
"2904",IMBONGO,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.54322563608,0.01623154138,CD3204ZS03AS05
"2905",KAKOY,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.42272839282,0.00728598161,CD3204ZS03AS07
"2906",KINGANGA,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.47083221829,0.01041622313,CD3204ZS03AS16
"2907",KISALA MAYOKO,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.37681298238,0.00711791947,CD3204ZS03AS20
"2908",KWANGA,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.50337391042,0.00794633501,CD3204ZS03AS23
"2909",PAGANONI,ESP-UCLA,ESP-UCLA,Kwilu,Lusanga,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.15203195868,0.00143482123,CD3204ZS03AS26
"2910",EKWAYELO,ESP-UCLA,ESP-UCLA,Mai-Ndombe,Oshwe,,ESP-UCLA,Oshwe,,,,,,Tres haute,,,1.30249343821,0.08984287283,CD3304ZS03AS17
"2911",BAYELO,ESP-UCLA,ESP-UCLA,Mai-Ndombe,Oshwe,,ESP-UCLA,Oshwe,,,,,,Tres haute,,,0.61057036507,0.02011199483,CD3304ZS03AS02
"2912",POPOMBO,ESP-UCLA,ESP-UCLA,Mai-Ndombe,Oshwe,,ESP-UCLA,Oshwe,,,,,,Tres haute,,,0.51855754541,0.01353473864,CD3304ZS03AS26
"2913",TAKETA,ESP-UCLA,ESP-UCLA,Mai-Ndombe,Oshwe,,ESP-UCLA,Oshwe,,,,,,Tres haute,,,1.29131734800,0.08113106870,CD3304ZS03AS25
"2914",IKALA MB,ESP-UCLA,ESP-UCLA,Mai-Ndombe,Oshwe,,ESP-UCLA,Oshwe,,,,,,Tres haute,,,1.10177757330,0.05696464463,CD3304ZS03AS19
"2915",LUANEMA,ESP-UCLA,ESP-UCLA,Mai-Ndombe,Oshwe,,ESP-UCLA,Oshwe,,,,,,Tres haute,,,0.97840556985,0.04547717395,CD3304ZS03AS23
"2916",WAMBIA,ESP-UCLA,ESP-UCLA,Mai-Ndombe,Oshwe,,ESP-UCLA,Oshwe,,,,,,Tres haute,,,0.99314918239,0.04796047481,CD3304ZS03AS09
"2917",DANZER,ESP-UCLA,ESP-UCLA,Mai-Ndombe,Oshwe,,ESP-UCLA,Oshwe,,,,,,Tres haute,,,0.85466156713,0.03672338634,CD3304ZS03AS15
"2918",NONGENZALE,ESP-UCLA,ESP-UCLA,Mai-Ndombe,Oshwe,,ESP-UCLA,Oshwe,,,,,,Tres haute,,,1.28038124742,0.09637479006,CD3304ZS03AS18
"2919",IKALA CB,ESP-UCLA,ESP-UCLA,Mai-Ndombe,Oshwe,,ESP-UCLA,Oshwe,,,,,,Tres haute,,,0.46633512901,0.01231483029,CD3304ZS03AS08
"2920",NKOLE ETAT,ESP-UCLA,ESP-UCLA,Mai-Ndombe,Oshwe,,ESP-UCLA,Oshwe,,,,,,Tres haute,,,0.43012931223,0.00970616248,CD3304ZS03AS27
"2921",MAHIEU,ESP-UCLA,ESP-UCLA,Mai-Ndombe,Oshwe,,ESP-UCLA,Oshwe,,,,,,Tres haute,,,0.64128272215,0.01848205122,CD3304ZS03AS03
"2922",ILANGA NKOLE,ESP-UCLA,ESP-UCLA,Mai-Ndombe,Oshwe,,ESP-UCLA,Oshwe,,,,,,Tres haute,,,0.61888799533,0.02168455864,CD3304ZS03AS19
"2923",CEBU OSHWE,ESP-UCLA,ESP-UCLA,Mai-Ndombe,Oshwe,,ESP-UCLA,Oshwe,,,,,,Tres haute,,,0.14847090170,0.00135034040,CD3304ZS03AS14
"2924",NOTRE DAME FATIMA,ESP-UCLA,ESP-UCLA,Mai-Ndombe,Oshwe,,ESP-UCLA,Oshwe,,,,,,Tres haute,,,0.61650274946,0.02249896577,
"2925",BISENGE,ESP-UCLA,ESP-UCLA,Mai-Ndombe,Oshwe,,ESP-UCLA,Oshwe,,,,,,Tres haute,,,0.38119866782,0.00858747041,CD3304ZS03AS04
"2926",ILONGO,ESP-UCLA,ESP-UCLA,Mai-Ndombe,Oshwe,,ESP-UCLA,Oshwe,,,,,,Tres haute,,,0.57414080918,0.01980002982,CD3304ZS03AS20
"2927",IYENGA,ESP-UCLA,ESP-UCLA,Mai-Ndombe,Oshwe,,ESP-UCLA,Oshwe,,,,,,Tres haute,,,0.25184740251,0.00296418586,CD3304ZS03AS21
"2928",MBAMBA,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.83648581619,0.03059032307,CD3204ZS04AS16
"2929",KINGULU,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.42389514710,0.00652569630,CD3204ZS04AS10
"2930",KAZAMBA NGWANGWA,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.41420781331,0.00793459568,CD3204ZS04AS01
"2931",KASOMA,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.34893069635,0.00797066249,CD3204ZS04AS02
"2932",KIMBWALU,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.85504073201,0.03735770684,CD3204ZS04AS07
"2933",KIPUNGU,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.31859648723,0.00381806619,CD3204ZS04AS12
"2934",KINGOLA,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.64887294243,0.00963311716,CD3204ZS04AS09
"2935",KIMBI,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.40689622715,0.00739366968,CD3204ZS04AS06
"2936",KISUMBU,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.51841444200,0.00838939101,CD3204ZS04AS08
"2937",PAY,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.40649894466,0.00767019556,CD3204ZS04AS19
"2938",KIPALANKA,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.32157990002,0.00316849109,CD3204ZS04AS11
"2939",KOLA,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.30433541879,0.00310408031,CD3204ZS04AS14
"2940",MUNGULU,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.79478957989,0.02690837575,CD3204ZS04AS18
"2941",KIBETI,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.65343186140,0.01953590467,CD3204ZS04AS03
"2942",KISAMBA,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.43854819321,0.01072285349,CD3204ZS04AS13
"2943",KIMBEKELE,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.72323224764,0.02100683373,CD3204ZS04AS05
"2944",KULUNGU SIKI,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.66586754003,0.01511957917,CD3204ZS04AS15
"2945",SUNGU,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.54580967529,0.01413178362,CD3204ZS04AS21
"2946",KIKUMBI,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.52208789935,0.01319167302,CD3204ZS04AS04
"2947",MINZIMBA,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.42370411051,0.01003729132,CD3204ZS04AS17
"2948",PESHI,ESP-UCLA,ESP-UCLA,Kwilu,Pay Kongila,,ESP-UCLA,Bulungu,,,,,,Tres haute,,,0.48051518892,0.01209518573,CD3204ZS04AS20
"2949",KISALA,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.53269954298,0.01210138405,CD3212ZS02AS07
"2950",KINGUNGU,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.64924866447,0.01304683423,CD3212ZS02AS12
"2951",KIBWILA,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.49877652913,0.00973781078,CD3212ZS02AS05
"2952",KINGWENDI,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.60131963764,0.01765039754,CD3212ZS02AS11
"2953",KINGOLA,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.54364538776,0.01328394737,CD3212ZS02AS09
"2954",KABANDA,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.63509905528,0.01547276915,CD3212ZS02AS03
"2955",KITUBU,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.63072433907,0.01527835938,CD3212ZS02AS14
"2956",KINZIOTO,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.33846867427,0.00534338872,CD3212ZS02AS13
"2957",MALA,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.71249462051,0.01460039397,CD3212ZS02AS16
"2958",MUTUBU,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.46675899345,0.01006439761,CD3212ZS02AS19
"2959",VWANGA,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.40283246447,0.00865592614,CD3212ZS02AS20
"2960",MANGULU,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.58731035061,0.01389946013,CD3212ZS02AS17
"2961",BINDUNGI,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.74997296038,0.02364183045,CD3212ZS02AS01
"2962",MANIAMA,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.65248241287,0.01245779690,CD3212ZS02AS15
"2963",KINGONGO,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.28649378023,0.00485932019,CD3212ZS02AS10
"2964",KIBANGU,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.33657454562,0.00494215255,CD3212ZS02AS02
"2965",MBENGA,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.56018474138,0.01541583077,CD3212ZS02AS18
"2966",KIMWELA KWATI,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.51891376636,0.01033563077,CD3212ZS02AS08
"2967",KINGUNGI,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.60417608200,0.02098069924,CD3212ZS02AS06
"2968",MOSAMBO,ESP-UCLA,ESP-UCLA,Kwilu,Moanza,,ESP-UCLA,Masi-Manimba,,,,,,Tres haute,,,0.71283155692,0.01977075772,CD3212ZS02AS04
"2969",KAMBUNDI BODILA,ESP-UCLA,ESP-UCLA,Kwango,Kimbau,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.72301793075,0.02461993581,CD3102ZS03AS04
"2970",IBUMBU,ESP-UCLA,ESP-UCLA,Kwango,Kimbau,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.63368306395,0.01483552015,CD3102ZS03AS02
"2971",MABUNDA,ESP-UCLA,ESP-UCLA,Kwango,Kimbau,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.66871977098,0.02088102196,CD3102ZS03AS17
"2972",KINZAU PUTUKANDA,ESP-UCLA,ESP-UCLA,Kwango,Kimbau,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.46788573602,0.01119874210,CD3102ZS03AS13
"2973",MUKUTU,ESP-UCLA,ESP-UCLA,Kwango,Kimbau,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.67559561164,0.01971918356,CD3102ZS03AS11
"2974",KINKONGO,ESP-UCLA,ESP-UCLA,Kwango,Kimbau,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.58665070625,0.01060807796,CD3102ZS03AS09
"2975",KIAMFU KINZADI,ESP-UCLA,ESP-UCLA,Kwango,Kimbau,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.76354362168,0.02193277223,CD3102ZS03AS05
"2976",KASANDJI,ESP-UCLA,ESP-UCLA,Kwango,Boko,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.77049315134,0.02571423749,CD3102ZS01AS09
"2977",MBINDA-TSEKE,ESP-UCLA,ESP-UCLA,Kwango,Boko,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.50418738050,0.01283788820,CD3102ZS01AS17
"2978",LONZO,ESP-UCLA,ESP-UCLA,Kwango,Boko,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.83963647652,0.03399216414,CD3102ZS01AS14
"2979",MUTOMBO,ESP-UCLA,ESP-UCLA,Kwango,Boko,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.79134850357,0.03542794067,CD3102ZS01AS15
"2980",MUYALALA,ESP-UCLA,ESP-UCLA,Kwango,Boko,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.95907465569,0.04527114251,CD3102ZS01AS16
"2981",KITATI,ESP-UCLA,ESP-UCLA,Kwango,Boko,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.78840388443,0.02647302731,CD3102ZS01AS13
"2982",TSAKALA-MBEWA,ESP-UCLA,ESP-UCLA,Kwango,Boko,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.75128406814,0.02917969817,CD3102ZS01AS12
"2983",KASINSI,ESP-UCLA,ESP-UCLA,Kwango,Boko,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.84645202973,0.02063642548,CD3102ZS01AS10
"2984",INIANGI,ESP-UCLA,ESP-UCLA,Kwango,Boko,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.84183170890,0.03322890493,CD3102ZS01AS08
"2985",INZIOKO,ESP-UCLA,ESP-UCLA,Kwango,Boko,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.64492389951,0.02148391788,CD3102ZS01AS07
"2986",IKIALALA,ESP-UCLA,ESP-UCLA,Kwango,Boko,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.59417947061,0.01737468888,
"2987",MUKUKULU-TSEKE,ESP-UCLA,ESP-UCLA,Kwango,Boko,,ESP-UCLA,Kenge,,,,,,Tres haute,,,1.16218276200,0.03458152163,CD3102ZS01AS18
"2988",DURI-MPANGI,ESP-UCLA,ESP-UCLA,Kwango,Boko,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.87442338789,0.03626055109,CD3102ZS01AS06
"2989",DINGA,ESP-UCLA,ESP-UCLA,Kwango,Boko,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.52906675591,0.01618254695,CD3102ZS01AS05
"2990",KENGE II,ESP-UCLA,ESP-UCLA,Kwango,Boko,,ESP-UCLA,Kenge,,,,,,Tres haute,,,0.38344207811,0.00801174226,CD3102ZS01AS11
"2991",MUTSANGA,ESP-UCLA,ESP-UCLA,Kwango,Popokabaka,,ESP-UCLA,Popokabaka,,,,,,Tres haute,,,1.21971705933,0.03568654655,CD3108ZS01AS23
"2992",MAMBENGI,ESP-UCLA,ESP-UCLA,Kwango,Popokabaka,,ESP-UCLA,Popokabaka,,,,,,Tres haute,,,0.87643607978,0.03349066712,CD3108ZS01AS21
"2993",LUSANGA,ESP-UCLA,ESP-UCLA,Kwango,Popokabaka,,ESP-UCLA,Popokabaka,,,,,,Tres haute,,,0.60426412263,0.02088106117,CD3108ZS01AS19
"2994",CITE POPO,ESP-UCLA,ESP-UCLA,Kwango,Popokabaka,,ESP-UCLA,Popokabaka,,,,,,Tres haute,,,0.20944712570,0.00249518621,CD3108ZS01AS24
"2995",SECTEUR POPO,ESP-UCLA,ESP-UCLA,Kwango,Popokabaka,,ESP-UCLA,Popokabaka,,,,,,Tres haute,,,0.66728657389,0.01358090729,CD3108ZS01AS25
"2996",KENGE MUNIUNGU,ESP-UCLA,ESP-UCLA,Kwango,Popokabaka,,ESP-UCLA,Popokabaka,,,,,,Tres haute,,,0.51173582063,0.01222864121,CD3108ZS01AS14
"2997",INGASI,ESP-UCLA,ESP-UCLA,Kwango,Popokabaka,,ESP-UCLA,Popokabaka,,,,,,Tres haute,,,0.44838505849,0.00813775685,CD3108ZS01AS04
"2998",KABANGU,ESP-UCLA,ESP-UCLA,Kwango,Popokabaka,,ESP-UCLA,Popokabaka,,,,,,Tres haute,,,0.60630261458,0.01719131059,CD3108ZS01AS09
"2999",DENGO,ESP-UCLA,ESP-UCLA,Kwango,Popokabaka,,ESP-UCLA,Popokabaka,,,,,,Tres haute,,,0.66239078137,0.01958143657,CD3108ZS01AS01
"3000",KANGWENZI,ESP-UCLA,ESP-UCLA,Kwango,Popokabaka,,ESP-UCLA,Popokabaka,,,,,,Tres haute,,,0.43725031730,0.01029424309,CD3108ZS01AS15
"3001",IMBELA,ESP-UCLA,ESP-UCLA,Kwango,Popokabaka,,ESP-UCLA,Popokabaka,,,,,,Tres haute,,,0.70345217758,0.02094454365,CD3108ZS01AS06
"3002",INTENGA,ESP-UCLA,ESP-UCLA,Kwango,Popokabaka,,ESP-UCLA,Popokabaka,,,,,,Tres haute,,,0.99544218442,0.04734749145,CD3108ZS01AS08
"3003",KIAMFU KINZADI,ESP-UCLA,ESP-UCLA,Kwango,Popokabaka,,ESP-UCLA,Popokabaka,,,,,,Tres haute,,,0.32926546855,0.00592127263,CD3108ZS01AS16
"3004",IMWELA,ESP-UCLA,ESP-UCLA,Kwango,Popokabaka,,ESP-UCLA,Popokabaka,,,,,,Tres haute,,,0.91935946329,0.02815432828,CD3108ZS01AS07
"3005",MALUNDU,ESP-UCLA,ESP-UCLA,Kwango,Kisandji,,ESP-UCLA,Feshi,,,,,,Tres haute,,,0.60231210710,0.01987764304,CD3103ZS02AS09
"3006",KIMBULU,ESP-UCLA,ESP-UCLA,Kwango,Kisandji,,ESP-UCLA,Feshi,,,,,,Tres haute,,,1.22741633447,0.05197891145,CD3103ZS02AS04
"3007",KABANGAMUKEU,ESP-UCLA,ESP-UCLA,Kwango,Kisandji,,ESP-UCLA,Feshi,,,,,,Tres haute,,,1.45080885873,0.08349317056,CD3103ZS02AS01
"3008",KINGONZI,ESP-UCLA,ESP-UCLA,Kwango,Kisandji,,ESP-UCLA,Feshi,,,,,,Tres haute,,,0.92868486617,0.04660631537,CD3103ZS02AS05
"3009",SHAMWANA,ESP-UCLA,ESP-UCLA,Kwango,Kisandji,,ESP-UCLA,Feshi,,,,,,Tres haute,,,1.15905877816,0.04858234773,CD3103ZS02AS15
"3010",POMBO,ESP-UCLA,ESP-UCLA,Kwango,Kisandji,,ESP-UCLA,Feshi,,,,,,Tres haute,,,1.86925059379,0.08774658429,CD3103ZS02AS14
"3011",NGOMA,ESP-UCLA,ESP-UCLA,Kwango,Kisandji,,ESP-UCLA,Feshi,,,,,,Tres haute,,,0.63385837841,0.01472625298,CD3103ZS02AS12
"3012",KITANDA,ESP-UCLA,ESP-UCLA,Kwango,Kisandji,,ESP-UCLA,Feshi,,,,,,Tres haute,,,0.61417395655,0.01588021060,CD3103ZS02AS08
